Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
Joe Fortes Seafood & Chop House,Seafood,"777 Thurlow Street Vancouver, BC V6E 3V5 Canada",BC,49.284937,-123.124763,4,"I was told by my informant that this is John Cena's favourite restaurant in Vancouver, however...I CAN'T SEE HIM. 🖐👋✋

If you want the best fresh oysters in town, this is the establishment for you. Just make sure you go during happy hour so you can save 💸 as it can be pretty pricey.

My friend and I ate here during happy hour and ordered mostly happy hour items. My friend did however order a steak which he thought was ok, but quite expensive.

I really enjoyed the fresh oysters and I think I'll be coming here just for the oysters, the other items in the happy hour menu were pretty good as well but value could be a bit better.

Service here is amazing. Our server was great, I forgot her name but she was friendly and provided good service.

Overall, I would recommend this place to oyster lovers especially during happy hour. 🦪🍻"
Joe Fortes Seafood & Chop House,Seafood,"777 Thurlow Street Vancouver, BC V6E 3V5 Canada",BC,49.284937,-123.124763,5,"Very nice interior and vibes, if you want to take some photo, sit inside. If you just want to chill, try rooftop. I also like what the servers wear. Food is excellent, service is good. Seafood platter is top notch. Really enjoyed the dining experience here!"
Joe Fortes Seafood & Chop House,Seafood,"777 Thurlow Street Vancouver, BC V6E 3V5 Canada",BC,49.284937,-123.124763,4,Had a lovely birthday brunch here with my husband! We didn’t realize Saturdays was brunch only… but still food was still great! They were very accommodating to my dietary needs. Heidi our sever was outstanding. So kind and accommodating. She even brought us an extra dessert for my birthday with a cute custom chocolate! Very impressed by the service :)
Joe Fortes Seafood & Chop House,Seafood,"777 Thurlow Street Vancouver, BC V6E 3V5 Canada",BC,49.284937,-123.124763,5,"Had gone for a quiet dinner as it was highly recommended by Tom Ford Store owner. One feels good when as a tourist good eating joints are recommended by the locals. Michael our server was so sweet, kind & helpful to suggest the best of the dish & wine. We ended up talking long as we were the last of the customers to leave. Sea food platter was awesome & we had a great time. Tiramisu.. TOP NOTCH.. thanks Michael 🍀"
Joe Fortes Seafood & Chop House,Seafood,"777 Thurlow Street Vancouver, BC V6E 3V5 Canada",BC,49.284937,-123.124763,5,"By far the best Happy Hour Menu in Downtown! I would recommend going here if you are in the area. The seafood tower for the price is enough for 2 people. The beef carpaccio was so good! Service was quick, and our server was nice. I highly suggest you book ahead if you want to try their Happy Hour without waiting in line."
Nobi Nobi,Japanese,"11320 Steveston Hwy Unit 110 Richmond, BC V7A 5J5 Canada",BC,49.1330708,-123.0980046,5,"I ordered the udon soup and beef rice set menu. Everything tasted amazing. I enjoyed the flavorful soup and tender beef. The only issue was how slow the food service was. It took around 20 mins for the food to come. Otherwise, this place is definitely worth trying!"
Nobi Nobi,Japanese,"11320 Steveston Hwy Unit 110 Richmond, BC V7A 5J5 Canada",BC,49.1330708,-123.0980046,3,"I do like the atomosphere and service, BUT!

The food doesn't feel fresh. My friend ordered the unagi a week ago and said that it was very fishy to the point she pushed it away after the first bite.

I ordered the beef bowl and the taste was great- only problem was that the beef was rubbery hard. Hard to chew like rubber, hard to swallow. With my friend's comment about this place and my current experience...

I don't think the food is very fresh.

I think this is for a person's personal experience. Perhaps the beef was meant to be like rubber because of its cooked methods.

And I haven't been to this place for all its food so it's hard to comment. But my first impression of it was not so good. I would say that one can give this place a chance, but that person might meet the same experience that my friend and I had.

The sauce and appearance of the dish was very good though.

Food: 3.5/5
Price: $
Cleanliness: 5/5

Comeback rate: 10%"
Nobi Nobi,Japanese,"11320 Steveston Hwy Unit 110 Richmond, BC V7A 5J5 Canada",BC,49.1330708,-123.0980046,4,Small restaurant with about 6 tables. They were able to accommodate us as a table of 6. They have 6 different sets of meals. You order at the counter first and they bring the food out to your table. The food was decent. It’s nice they come with a variety of side dishes. The meal was $16. I also ordered the mango or passion fruit soda and it was pretty good.
Nobi Nobi,Japanese,"11320 Steveston Hwy Unit 110 Richmond, BC V7A 5J5 Canada",BC,49.1330708,-123.0980046,5,"Home away from home!  Delicious, Japanese style healthy meals in a clean hospitable environment.  Love this place.  Would strongly recommend!  Do not forget about the delicious chicken!   Must try!"
Nobi Nobi,Japanese,"11320 Steveston Hwy Unit 110 Richmond, BC V7A 5J5 Canada",BC,49.1330708,-123.0980046,5,"Accidentally came across this japanese bento joint when we were in the area. We tried the beef curry and the foie gras chicken teriyaki bento. Chicken was perfectly cooked, juicy with charred bits. The sides were good too. Seating is limited. Highly recommend."
Nightingale,Live/Raw Food,"1017 West Hastings Street Vancouver, BC V6E 0C4 Canada",BC,49.2873812,-123.1174873,5,A delicious experience. We sat on the upper floor with a view of the kitchen. We loved how energetic it was up here. The maple fried chicken and meatballs were a standout. The pizza and dessert were also tasty. We were met with great service throughout the evening.
Nightingale,Live/Raw Food,"1017 West Hastings Street Vancouver, BC V6E 0C4 Canada",BC,49.2873812,-123.1174873,5,"We just landed and wanted a couple of drinks and a snack before a late dinner.  I read good things, and we decided to stop in.  It was great - the hostess was nice and bartender was friendly and fantastic.  The meatballs and ""pizza bread"" hit the spot.  We're definitely interested in trying it for dinner the next time we come back to Vancouver."
Nightingale,Live/Raw Food,"1017 West Hastings Street Vancouver, BC V6E 0C4 Canada",BC,49.2873812,-123.1174873,4,"I've been to Nightingales probably 3-4 times now and each time it's been pretty good.
We came for happy hour this time. We had the fried chicken, fries, pepperoni pizza and the Margherita pizza.
The pizza was thin and chewy. Lots of toppings. Just the right amount of savouriness.
The fries were probably my favourite. Could be a bit crispier. The spice on the outside gives it a bit of sourness which makes it somewhat addicting.
I get the fried chicken every time I come. They sweetness balances off everything nicely and the pickles are just the cherry on top.
Every time I come, the service is always very nice and friendly and this time was no exception. If you want to go somewhere to hang out with friends with okay food and drinks and a laid back atmosphere with decent service. This would be my choice downtown"
Nightingale,Live/Raw Food,"1017 West Hastings Street Vancouver, BC V6E 0C4 Canada",BC,49.2873812,-123.1174873,5,"Service was excellent! Food was delicious, the place is really cute, we were there for a late lunch and it was not too busy. Our waitress forgot to put our last dish in, so we never got it, luckily we had ordered plenty of food it wasn’t needed."
Nightingale,Live/Raw Food,"1017 West Hastings Street Vancouver, BC V6E 0C4 Canada",BC,49.2873812,-123.1174873,5,"Found this place for lunch and enjoyed the beet salad (fantastic, simple, and flavorful!) with the fried chicken.  Was so good I came back for dinner and had the margarita pizza (5☆) and the asparagus.   Food quality was all top notch and the service was also exceptional.  The bar was gorgeous."
Maenam,Thai,"1938 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2678675,-123.148895,5,"An excellent spot for enjoying Thai cuisine, offering a delightful and reasonably priced dining experience. The quality of the food is exceptional, particularly the dumplings, vegetarian green curry, and coconut soup, which we found to be incredibly delicious. Similar to many establishments in Vancouver, this place caters to a diverse range of dietary preferences, ensuring that even vegans have at least one suitable choice. Additionally, their happy hour drinks are highly enjoyable.

One aspect that stood out to us was the variety of options available on the menu. Whether you were a meat lover, a vegetarian, or a vegan, there were numerous choices to suit every palate. It was refreshing to see a restaurant that prioritized inclusivity and catered to different dietary needs without compromising on taste or quality.

During our visit, we decided to explore the happy hour offerings, and we were not disappointed. The selection of drinks was impressive, with a range of creative and well-crafted cocktails, along with other beverage options. It was a fantastic opportunity to try something new and indulge in refreshing concoctions that complemented the flavors of the food perfectly."
