Restaurant Name,Rating,Review
Pita Pit (1255 Kilally Road),5,"I get Pita Pit regularly but this was my first time at this location and it was the best pita I have ever had. The two girls working (sisters) were very kind, friendly and professional- even when the customer ahead of me was very clearly intoxicated. Overall a great experience!"
Student Variety,5,Great place historic diner from 1956. Only wish they had retained original vibe inside. It's clean and modern but very cute. Breakfast was served hot and fast. Bacon was great and eggs perfect.
Student Variety,5,"Introducing another perfect Brunch place located right in downtown London, ON! ✨I have been wanting to try this for the 4 years of my undergrad! Their menu items are all at very reasonable prices, like egg bennies breakfast is around 13.25! 🫣Their interior also very comfortable and home-y. This time, I got..

🌯Club wrap 🌯
I have this recent craving of sandwiches and wrap so I got a chicken wrap 🤪(My fav type of protein!) It was so yummy as the combination of mayo sauce, chicken and bacon goes so well together! 🤓The lettuce and tomato also add a bit of freshness and cruchiness to the wrap! Totally should try this!

🍟Home fries 🍟
They also serve French fries or home fries with the wrap! The difference between French fries and home fries is that frech fries are deep fried while home fries are seasoned and grilled! 🤍I got the home fries this time, it was perfect! It was so soft and perfectly seasoned, not so salty! 😁As I am writing this, I am craving for it! ✨

☕️Coffee ☕️
A brunch with coffee is the best! I got their coffee this time, they allow refills as well! 🤪I saw that there was a type of coffee that they serve is pretty special, it is called Greek Iced Frappe Coffee! I didn’t get to try it this time, but will do one day!🥰

🍓Fruit salad 🍓
They also serve a lot of different types of sides like pancakes, bacon strips and fruit salad! They have two sizes of fruit salad, small and large! It is full of tropical fruits: pineapples, grapes, watermelon..etc.!😆

I love this place and will definitely come back for more home fries and other food!!✨
Thank you for the great hospitality and yummy food 💗"
Student Variety,5,"Went for brunch with a small group, only 4 persons and it was amazing. There were only 2 or 3 servers but we got service really promptly. Our server was so friendly too,  amazing service. Let's talk about the food. OMG, the portion size is out of their world. I got 'For the Hungry' and the leftovers served me for another day of breakfast. It tasted delicious too. Free refill on coffee is also great."
Student Variety,4,"Great Food and Portions, Awesome Diner Aesthetic, Excellent Service and Friendly Staff"
Student Variety,3,"A London breakfast staple for years and I went there for the first time with my husband and daughters (9 yrs, 4 yrs and 3 month old). Was lucky to find a table right in the corner but was a bit cramped for us. Didn't think the place was quite small so if you go, don't bring in strollers or car seats. Some of the staff could perhaps be a bit more 'cheery.' The lady who waited on us, short white hair, she was great except she was a little lacking on refilling our small coffee cups. They're busy so I understand this but it's not a big place at all. The food is not bad, not the best either. Typical breakfast fare. Not bad place overall."
Mother Hubbard's,5,"Met a good friend for lunch here today (his pick) and like every other meal we have enjoyed here it was perfect. George (the owner) is a super friendly gent who definitely cares about the quality of your dining experience. If you miss that classic diner experience of a home cooked meal then Mother Hubbard has what you need in their cupboard.
Definitely a place many return to for a consistent dining experience."
Mother Hubbard's,5,Best restaurant in London! The staff are so professional and friendly. The owner George is very kind and works incredibly hard. The food is delicious every time no matter what you order. Will definitely be back!
Mother Hubbard's,5,Amazing food. Phenomenal service. Had a great time. Would definitely go back.
Mother Hubbard's,5,My favourite place to get a comfort meal!! Everything is always fresh and made well! Great experience!!
Mother Hubbard's,5,Always a good place to go for all day breakfast!! Good price and good taste.
Buzz Bagelz,5,We went there Saturday for breakfast and Sunday for brunch  both visits were amazing the 2 different waitresses we had were great if back in London would i definitely go back  for that homemade strawberry jam..
