"id","restaurant_name","rating","category","address","latitude","longitude","province"
1834,"El Camino's","4.7","Mexican","360 George Street North, Unit 56, Peterborough, ON K9H 7E7","44.3036674","-78.3197551","ON"
1835,"Snack Bar Saint-Jean","4.6","Comfort Food","780 Rue Saint-Jean, Québec, QC G1R","46.8112812","-71.2175149","QC"
1836,"McDonald's (Hamel)","4.5","Burgers","590, Boul. Wilfrid-Hamel, Québec, QC G1M 2T3","46.8177135","-71.2508901","QC"
1837,"Costco (440 Rue Bouvier)","4.7","Grocery","440 Rue Bouvier, Quebec, QC G2J 1E3","46.8405007","-71.2689337","QC"
1838,"Starbucks (Ste-Foy & Neree-Tremblay)","4.6","Bakery","2360 Chemin Ste-Foy Centre Commercial Innovation G025, Quebec, QC G1V 4H2","46.7867371","-71.2822929","QC"
1839,"A&W (597 Boul Wilfrid-Hamel)","4.4","Fast food","597 Boulevard Wilfrid Hamel, Québec, QC G1M 2T2","46.8165357","-71.2501133","QC"
1840,"Subway (696 St-Vallier O.)","4.9","American","696 St-Vallier O., Québec, QC G1N 1C8","46.8095419","-71.2466878","QC"
1841,"Le Subtil (Rue Grandjean)","4.8","Sandwich","893 Rue Grandjean, Quebec, QC G1X 4G8","46.7617909","-71.3315829","QC"
1842,"New York Style Sandwich Shop","4.3","Ice Cream & Frozen Yogurt","121 Rue Dalhousie, Quebec, QC G1K 9C8","46.8171837","-71.2026112","QC"
1843,"Marché Express 41469 | 425 Marais","New","Home & Personal Care","425 Marais, Québec (Vanier), QC G1M 3A2","46.8279122","-71.2821102","QC"
1844,"Fastoche Sandwicherie","4.8","Sandwiches","1191 Avenue Cartier, Québec, QC G1R 2S9","46.8028996","-71.2242526","QC"
1845,"Pizzéria No.900 (Montcalm)","4.7","Pizza","120 Boulevard René-Lévesque Ouest, Quebec, QC G1R 2A5","46.8041122","-71.2274223","QC"
1846,"Chocolats Favoris (Cartier)","4.4","Desserts","85 Boulevard René-Lévesque O, Québec, Qc G1r 2a3, Canada, Quebec, QC G1R2A3","46.8043218","-71.226322","QC"
1847,"St-Hubert (Grande Allée Est)","4.7","American","693 Rue Grande Allee Est, Quebec, QC G1R","46.8067161","-71.2153443","QC"
1848,"Thaizone (Sainte-Foy)","4.4","Thai","2360 Ch Ste-Foy, Québec, QC G1V","46.7867371","-71.2822929","QC"
1849,"Boston Pizza (Ste-Foy)","4.5","Pizza","2300 Ch Ste-Foy, Québec, QC G1V 1S5","46.7871643","-71.278555","QC"
1850,"Benny&Co. (Charlesbourg)","4.3","Comfort food","300 Rue George-Muir, Quebec, QC G2N 1L2","46.8962643","-71.3129854","QC"
1851,"Dattes et olives","4.2","Mediterranean","3245 Ch Ste-Foy, Québec, QC G1X 1R8","46.7714756","-71.3176229","QC"
1852,"Tim Horton's (589, Boul. Wilfrid-Hamel)","4.5","Bakery","589 Boul. Wilfrid-Hamel, Quebec, QC G1M 2T2","46.8167789","-71.2499422","QC"
1853,"Rôtisserie Fusée (Loretteville)","4.5","Comfort food","10290 Boulevard De L'Ormière, Quebec, QC G2B 3L3","46.8420477","-71.3638259","QC"
1854,"Krispy Kreme (LeBourgneuf Blvd.)","4.7","Desserts","1560 Lebourgneuf Blvd., Quebec, QC G2K","46.8341928","-71.3014306","QC"
1855,"Pizza Pizza (1345 Chemin Ste. Foy)","4.6","pizza","1345 Chemin Ste-Foy, Quebec, QC G1S 2N2","46.7946634","-71.2540672","QC"
1856,"Jumelles Pizza","4.6","Pizza","833 Avenue Myrand, Québec, QC G1V 2V8","46.7881371","-71.2690733","QC"
1857,"Les Rôtisseries Benny (840 rue Bouvier)","4.3","Comfort food","840 Rue Bouvier #107, Quebec City, QC G2J 1A3","46.8333145","-71.2781865","QC"
1858,"Sushiman (Laurier)","New","Asian","2740 Boul Laurier Niveau 3, Ste-Foy, QC G1V 2L8","46.7703539","-71.2839635","QC"
1859,"La Calebasse","4.4","African","969 Avenue Myrand, Quebec, QC G1V 2W1","46.7854024","-71.2648936","QC"
1860,"Topla! Ste-Foy (Pyramide)","4.2","Pasta","2360 Chemin Sainte-Foy, Québec, QC G1V 4H2","46.7867371","-71.2822929","QC"
1861,"Jugo Juice (Laurier)","New","Kid friendly","2700 Boulevard Laurier 285, Québec, QC G1V","46.7714328","-71.2837087","QC"
1862,"Scores (Maurice Duplessis)","4.7","BBQ","1160, Autoroute Maurice Duplessis, Sainte-Foy, QC G2G","46.78245","-71.4236408","QC"
1863,"Pizza Charest","New","Pizza","2485 Boulevard Ste-Anne, Quebec, QC G1L","46.8446436","-71.2176827","QC"
1864,"Marmiton Pizza (QUEBEC)","New","Pizza","6655 Boulevard Pierre-Bertrand, Quebec, QC G2K","46.8404924","-71.2889832","QC"
1865,"Pizza Salvatoré (Ste Foy) (2)","4.5","American","2377 Chemin Sainte-Foy, Quebec, QC G1V 1T1","46.7856418","-71.2819629","QC"
1866,"Freshii (47 René-Lévesque)","4.6","Bowls","47 Boulevard René-Lévesque E, Ville De Québec, QC G1R 2C3","46.8055828","-71.2240687","QC"
1867,"Pizza Ramos","4.7","Pizza","739 Rue Saint-Bernard, Quebec, QC G1N","46.8085328","-71.2468164","QC"
1868,"Pizza Miam's","4.6","Italian","2500 Chemin Des Quatre-Bourgeois, Québec, QC G1V 4P9","46.7830408","-71.2872799","QC"
1869,"Sushi X (Cartier)","4.3","Japanese","1019 Avenue Cartier, Quebec, QC G1R 2S3","46.8042688","-71.2260923","QC"
1870,"Shogun Sushi","4.3","Sushi","2815 Boulevard Laurier, Québec, QC G1V 4H3","46.7674782","-71.287079","QC"
1871,"Bières et Frites (Ste-Foy)","4.5","Poutine","550 Rue Du Marais, Québec, QC G1M 3R1","46.8276418","-71.2849894","QC"
1872,"La Cage (Ancienne-Lorette)","4.7","Comfort food","6476, Boulevard Hamel O, AncienneLorette, QC G2E","46.7909739","-71.3535504","QC"
1873,"Cinéma Cineplex IMAX aux Galeries de la Capitale","4.7","Fast food","5401, Boul. Des Galeries, Quebec, QC G2K 1N4","46.8307264","-71.2993431","QC"
1874,"Thai Express (Couronne)","4.5","Thai","440 Rue De La Couronne, Ville De Québec, QC G1K 9M5","46.8138362","-71.2245415","QC"
1875,"La Galette Libanaise (St. Joseph)","4.9","Middle Eastern","557 Rue Saint-Joseph Est, Quebec, QC G1K 3B7","46.814839","-71.2224035","QC"
1876,"Kim boba","4.7","Asian","2821 Avenue Saint-David, Quebec, QC G1C 0J3","46.8646569","-71.2166108","QC"
1877,"La Baraque à Frites","4.8","Traditional American","334 Rue Marie-De-L'Incarnation, Quebec, QC G1N 3G6","46.8067482","-71.2440616","QC"
1878,"Toyo","4.6","Asian","3333 Rue Du Carrefour, Quebec, QC G1C","46.8606254","-71.217647","QC"
1879,"Sushi Taxi (Ste-Foy)","4.3","Japanese","1001 Route De L'Église, Quebec, QC G1V 3V7","46.7731265","-71.29695","QC"
1880,"Quesada Burritos and Tacos (Boulevard Hamel)","4.6","Tex Mex","575, Boulevard Hamel, Québec City, QC G1M 2T2","46.8172612","-71.2495885","QC"
1881,"Sushi Shop (615 Blvd. Wilfrid-Hamel) - Québec","New","Japanese","615 Boulevard Wilfrid-Hamel, #621b, Québec, QC G1M 2T4","46.8150135","-71.2516824","QC"
1882,"Zeitoun Cuisine Libanaise","New","Lebanese","250 Boulevard Wilfrid-Hamel, Quebec, QC G1L 5A7","46.8266342","-71.2473645","QC"
1883,"Café La Maison Smith (Chemin St-Louis)","New","Juice & Smoothies","2012 Chemin Saint-Louis, Quebec, QC G1T 1P1","46.7791823","-71.250082","QC"
1884,"Piment Vert (Le Plateau)","New","Burgers","1750 Rue Du Périgord, Quebec, QC G1G 5X3","46.8669039","-71.2917679","QC"
1885,"La Chaude Assiette","New","American","8500 Boulevard Henri-Bourassa, Quebec, QC G1G","46.8686361","-71.2702367","QC"
1886,"Starbucks (DT Red Deer Village)","4.7","Bakery","6380 50th Avenue, Red Deer, AB T4N","52.2869177","-113.8146231","AB"
1887,"Popeyes Louisiana Kitchen (7414 50 Ave Red Deer)","4.5","American","7414 50 Avenue, Red Deer, AB T4P 1X7","52.3000255","-113.8151002","AB"
1888,"A&W (50th Avenue)","4.6","Fast food","6320 50th Ave, 58, Red Deer, AB T4N","52.28515","-113.81477","AB"
1889,"7-Eleven (3803 40 Ave)","4.6","Wings","3803 40 Ave, Red Deer, AB T4N 2W4","52.2579187","-113.7897331","AB"
1890,"Tim Hortons (5111 22Nd St Unit 3)","4.5","Bakery","5111 22nd St , Unit 3, Red Deer, AB T4R 2K1","52.2385822","-113.8149047","AB"
1891,"Burger King (7142 50th Avenue)","4.5","American","7142 50th Avenue, Red Deer, AB T4P","52.2979881","-113.8150079","AB"
1892,"Dairy Queen (2110, 90 Thorburn Ave)","4.6","American","2110 90 Thorburn Ave, Red Deer, AB T4N 3Z3","52.287349","-113.7646312","AB"
1893,"Little Caesars (6791 50th Ave) - Red Deer","New","Pizza","6791 50 Avenue #9, Red Deer, AB T4N 4C9","52.29159","-113.81237","AB"
1894,"Mandarin Restaurant BBQ&Grill","4.4","BBQ","6712 50 Avenue, Red Deer, AB T4P","52.2891639","-113.8148207","AB"
1895,"Pink Bow Restaurant","4.7","Japanese","6791 50 Avenue, Unit 19, Red Deer, AB T4P","52.2916293","-113.8124966","AB"
1896,"Swiss Chalet (5111-22nd St Unit 8)","New","American","5111-22nd St, Red Deer, AB T4R 2K1","52.2389435","-113.818952","AB"
1897,"Denny's (2940 50th Ave)","4.6","Breakfast and brunch","2940 50th Ave, Red Deer, AB T4R 1M4","52.2478658","-113.8149614","AB"
1898,"Western Pizza","New","Pizza","5431 43 St, Red Deer, AB T4N 1C8","52.2619985","-113.8252422","AB"
1899,"Montana's (Red Deer)","4.5","Steak","2004 - 50th Ave, Unit 195, Red Deer, AB T4R 3A2","52.2342401","-113.8147276","AB"
1900,"Edo Japan -  Gaetz South","4.5","Asian","3321 50 Ave, Red Deer, AB T4N 3Y2","52.2532146","-113.8133746","AB"
1901,"KFC (4834 - 53rd Street)","4.3","American","4834 - 53rd Street, Red Deer, AB T4N 2E8","52.2721291","-113.8112031","AB"
1902,"The Hideout","New","Comfort food","411 Lantern Street, Red Deer, AB T4E 0A5","52.209882","-113.819475","AB"
1903,"Wendy's (6781 Gaetz Avenue)","4.7","Fast food","6781 Gaetz Avenue, Red Deer, AB T4N 4C9","52.2909621","-113.8129011","AB"
1904,"MOXIES (Red Deer)","4.2","American","2828 Gaetz Avenue, Red Deer, AB T4R","52.2470793","-113.8152513","AB"
1905,"Dollarama (4936 53rd Ave, Unit 3)","New","Toys","4936 53 Ave, Red Deer, AB T4N 5J9","52.2701143","-113.8195015","AB"
1906,"Canadian Pizza Unlimited (Clearview)","4.6","Pizza","27 Clearview Market Way, 110, Red Deer, AB T4P","52.2862768","-113.7693404","AB"
1907,"Cosmic Pizza & Donair (Red Deer)","4.4","Pizza","3215 49 Ave, Unit 113, Red Deer, AB T4N 0M8","52.2518987","-113.8117331","AB"
1908,"Foodie Bros","New","Korean","4949 49 St, Red Deer, AB T4N 1V1","52.267907","-113.813397","AB"
1909,"Papa John's (3701 50Th Av #1)","4.7","Pizza","3701 50th Av #1, Red Deer, AB T4N","52.25762","-113.81311","AB"
1910,"Harvey's (5111 - 22nd St)","4","American","5111 - 22nd Street, Red Deer, AB T4R 2K1","52.2389435","-113.818952","AB"
1911,"Red Swan Pizza (Red Deer - North)","4.5","Pizza","6005 67a St , Unit 130, Red Deer, AB T4P 2Z9","52.289703","-113.8303205","AB"
1912,"Subway (206-4900 Molly Bannister Dr)","New","American","206-4900 Molly Bannister Dr, Red Deer, AB T4R","52.24275","-113.80985","AB"
1913,"Indian BBQ and Grill","4.3","Indian","5431 43 Street, Red Deer, AB T4N 1C8","52.2619985","-113.8252422","AB"
1914,"Quiznos (50th Ave & 60th St)","4.4","Sandwiches","6842 50th Ave. N, Red Deer, AB T4N 4E3","52.2941557","-113.8153512","AB"
1915,"Loaded Pierogi (Red Deer)","4.1","Comfort food","3321 50 Ave, Red Deer, AB T4N 3Y2","52.2532146","-113.8133746","AB"
1916,"Local Croffle House","New","Asian fusion","7150 50 Avenue, Red Deer, AB T4N","52.2989043","-113.8160239","AB"
1917,"Tandoor n' Flame Restaurant & Sweets","4.4","Indian","4807 50 Ave, 108, Red Deer, AB T4N 4A5","52.2676403","-113.8134577","AB"
1918,"Quality Donair","4.4","Comfort food","2325 50 Ave, 116, Red Deer, AB T4R 1L2","52.24138","-113.81274","AB"
1919,"Little Caesars (5111 22nd Street) - Red Deer","New","Pizza","5111 22 Street , Unit C10, Red Deer, AB T4R 2K1","52.2389435","-113.818952","AB"
1920,"Taco Time (Golden West Plaza)","4.3","Burritos","6702 Golden West Avenue, Red Deer, AB T4P 1A8","52.28943","-113.84774","AB"
1921,"BarBurrito: Alberta: Red Deer Clearview","4.6","Mexican","7 Chambers Avenue #160, Red Deer, AB T4P 0G7","52.28558","-113.76715","AB"
1922,"Pizza 73 (4912-43 Street)","4.1","Pizza","4912 43 St, Red Deer, AB T4N 5K6","52.2621685","-113.8131684","AB"
1923,"Indian Flame & Pizza","New","Indian","3 Ironside St Unit 130, Red Deer, AB T4R 3G8","52.2341225","-113.7893817","AB"
1924,"Blaze Pizza (159 Leva Ave)","New","American","159 Leva Avenue, Red Deer, AB T4E 1B9","52.2120217","-113.8151519","AB"
1925,"Monsieur Wongs","New","Chinese: Cantonese","3515 50 Avenue , Red Deer, AB T4N","52.2563533","-113.8131763","AB"
1926,"On the Run 40004 | 4023 Ross St","New","Everyday Essentials","4023 Ross St, Red Deer, AB T4N 1W5","52.2664955","-113.7565774","AB"
1927,"Saro's Restaurant","New","Italian","4914 52 Street, Red Deer, AB T4N","52.27104","-113.8124531","AB"
1928,"Pegasus 2 for 1 Pizza","New","Pizza","4914 52 Street, Red Deer, AB T4N 2C8","52.27104","-113.8124531","AB"
1929,"Share-A-Tea Gallon Milk Tea Ltd.","New","Asian","129 Leva Ave, Red Deer County, AB T4E 1B2","52.2069483","-113.8152991","AB"
1930,"Share-a-Tea Gallon Milk Tea","New","Asian","2325 50 Ave, Red Deer, AB T4R 1L2","52.2406219","-113.8127284","AB"
1931,"Taco Bell (6889 50th Ave)","3.8","Burritos","6889 50th Ave, Red Deer, AB T4P","52.2955382","-113.8129177","AB"
1932,"COBS Bread (Southpointe Common)","New","Bakery","2004 50th Ave, 171, Red Deer, AB T4R","52.23486","-113.81736","AB"
1933,"New York Fries (Parkland Mall Red Deer Ctr)","New","American","512 4747 67 Street, Red Deer, AB T4N","52.2859497","-113.8117338","AB"
1934,"Quesada Burritos and Tacos (Red Deer)","4.4","Burritos","2404 50 Ave, Unit 140, Red Deer, AB T4R 1M3","52.24196","-113.81501","AB"
1935,"King Donair Chicken Shawarma Mediterranean Food","New","Mediterranean","4942 50 St, Red Deer, AB T4N 1X7","52.269309","-113.813602","AB"
1936,"Mucho Burrito (69 Dunlop St #6)","4.9","Mexican","69 Dunlop St #6, Red Deer, AB T4R","52.2546","-113.76442","AB"
1937,"McDonald's (Sherbrooke Ii)","4.2","Burgers","975, Rue King Est, Sherbrooke, QC J1G","45.4084392","-71.867879","QC"
1938,"Boston Pizza (Sherbrooke)","4.6","pasta","550 Rue Jean-Paul-Perrault, Sherbrooke, QC J1L 3A6","45.405576","-71.9591127","QC"
1939,"Pizza Pizza (2755 rue King Ouest)","4.5","Pizza","2755 Rue King Ouest, Sherbrooke, QC J1L 1C1","45.3986231","-71.940057","QC"
1940,"Village Grec","4.9","Pizza","1320 Rue Denault, Sherbrooke, QC J1H","45.3887955","-71.9086367","QC"
1941,"Dégustateurs Cantine Moderne","4.8","Comfort food","2222 Rue King Est, Sherbrooke, QC J1G 5G8","45.411437","-71.840724","QC"
1942,"Pizza Avenue (Fleurimont)","4.7","Pizza","1135 13e Avenue N, Sherbrooke, QC J1E","45.4237615","-71.8729315","QC"
1943,"Da Toni Pronto","4.6","Pasta","42 Boulevard Jacques-Cartier Nord, Sherbrooke, QC J1J 2Z8","45.3993477","-71.9176588","QC"
1944,"Principe Pizza-Pasta","4.3","Italian","1824 Rue King O, Sherbrooke, QC J1J 0A2","45.3978679","-71.9190886","QC"
1945,"Bistro Belvédère","4.3","Burgers","201 Rue Du Dépôt, Sherbrooke, QC J1H 5E9","45.4005854","-71.8888816","QC"
1946,"Pizza Salvatoré (Sherbrooke Est)","4.2","Pizza","901 Rue King E, Sherbrooke, QC J1G 1E3","45.4083293","-71.869162","QC"
1947,"Brad's Gourmet","New","American","127 Rue Queen, Sherbrooke, QC J1M 1J7","45.3671612","-71.8567995","QC"
1948,"Coco Frutti (Sherbrooke-Belvédère)","4.6","Breakfast and brunch","416 Rue Belvédère Sud, Sherbrooke, QC J1H","45.3957089","-71.8956306","QC"
1949,"St-Hubert (Fleurimont)","4.4","Comfort food","1818 Rue King E, Sherbrooke, QC J1G","45.4093314","-71.8483223","QC"
1950,"Poulet Poulet (2755 rue King Ouest)","4.4","Wings","2755 Rue King Ouest, Sherbrooke, QC J1L 1C1","45.3986231","-71.940057","QC"
1951,"Cora (3200 B rue King Ouest Suite B180)","4.6","Breakfast and brunch","3200 B Rue King Ouest , Suite B180, Sherbrooke, QC J1J","45.3947083","-71.9484995","QC"
1952,"Ben & Florentine (2015 12 ave N.)","3.9","Sandwich","2015 12 Ave N Local 550, Sherbrooke, QC J1E 4J5","45.4344927","-71.8700986","QC"
1953,"La Cage (Sherbrooke)","4.3","Canadian","2655, Rue King O, Sherbrooke, QC J1L 2G4","45.3990667","-71.9380485","QC"
1954,"Rest-O-Parc Belvédère","4.8","Burgers","472 Rue Thibault, Sherbrooke, QC J1H 6G7","45.374645","-71.8912086","QC"
1955,"Costco (3800 Blvd De Monseigneur-Fortier)","4.2","Grocery","3800 Boulevard De Monseigneur-Fortier, Sherbrooke, QC J1L 0J6","45.4227294","-71.9615936","QC"
1956,"Le Snack Poutines","4.5","Friterie","146 Rue Wellington N, Sherbrooke, QC J1H 5C5","45.403783","-71.891533","QC"
1957,"Pacini (Sherbrooke)","4.3","Italian","2960 Rue King Ouest, Sherbrooke, QC J1L 1Y7","45.3960527","-71.94488","QC"
1958,"Harvey's (Rue King O)","4.5","Burgers","2360 Rue King Ouest, Sherbrooke, QC J1J","45.3980528","-71.930745","QC"
1959,"Subway (2110 King Est)","4.6","American","2110 Rue King E, Sherbrooke, QC J1G 5G7","45.410912","-71.8428297","QC"
1960,"Dépanneur OhDep!","4.4","Conveniência","147 Rue Alexandre, Sherbrooke, QC J1H 4S5","45.3978749","-71.8929754","QC"
1961,"Coq-O-Bec Sherbrooke","4.5","Comfort food","1139 Chemin Des Pélerins, Sherbrooke, QC J1E 1G6","45.4234771","-71.887318","QC"
1962,"Eggsquis (Sherbrooke Portland)","New","Breakfast and brunch","3143 Boulevard De Portland, Sherbrooke, QC J1L","45.404303","-71.954082","QC"
1963,"KFC (736 Rue King East)","3.8","American","736 Rue King Est, Sherbrooke, QC J1G 1C4","45.4079062","-71.8729344","QC"
1964,"Louis Luncheonette (Centre-ville)","4.6","Breakfast and brunch","260 Rue King Ouest, Sherbrooke, QC J1H 1R1","45.3997239","-71.8932278","QC"
1965,"Starbucks (Promenades King)","4.6","Bakery","2201 Rue King O, Sherbrooke, QC J1J 2G2","45.3987216","-71.9277528","QC"
1966,"Grillades Torino (Carrefour de l'Estrie)","4.6","Middle Eastern","3050 Boul De Portland, #113, Sherbrooke, QC J1L","45.4014503","-71.9527399","QC"
1967,"Au Coin du Vietnam","4.8","Vietnamese","1530 Rue Galt O, Sherbrooke, QC J1H 2B4","45.3867007","-71.9129043","QC"
1968,"Benny&Co (Sherbrooke)","4.7","Chicken","2015 12e Avenue N, Sherbrooke, QC J1E","45.433998","-71.8691387","QC"
1969,"Yuzu Sushi (1830 Rue King Ouest)","4.7","Japanese","1830 Rue King Ouest, Sherbrooke, QC J1J 2E2","45.3978662","-71.9192357","QC"
1970,"M. Souvlaki (Carrefour de l'Estrie)","4.4","Greek","3050 Portland Boulevard #103, Sherbrooke, QC J1L","45.4014503","-71.9527399","QC"
1971,"Chocolats Favoris (Sherbrooke)","4.7","Desserts","1836 Rue King Ouest, Sherbrooke, QC J1J 2E2","45.397979","-71.9192509","QC"
1972,"PizzBox (St-Élie)","4.9","Pizza","4700 Boulevard De Portland, SUITE 300, Sherbrooke, QC J1L","45.396428","-71.9839938","QC"
1973,"PizzBox (Fleurimont)","4.6","Pizza","2015 12e Avenue N, #530, Sherbrooke, QC J1E","45.4341801","-71.8700314","QC"
1974,"Manchu Wok (Carrefour de l'Estrie)","4.4","Chinese","3050 Portland Boulevard #102, Sherbrooke, QC J1L","45.4014503","-71.9527399","QC"
1975,"Sushi Shop - Sherbrooke","4.8","Sushi","2655 Rue King O, Sherbrooke, QC J1L 2G4","45.3990667","-71.9380485","QC"
1976,"Traditions Gourmet","New","Comfort food","930 13 Avenue Nord, Sherbrooke, QC J1E","45.4209867","-71.8691972","QC"
1977,"Allo Couscous Shish Taouk (Sherbrooke)","4.8","Lebanese","613 Rue King Est, Sherbrooke, QC J1G 1B9","45.4082208","-71.8754351","QC"
1978,"Guacamole y Tequila","4.5","Mexican","2340 Rue King Ouest, Sherbrooke, QC J1J 2E8","45.3980298","-71.9303105","QC"
1979,"Chez Rima (Rue Galt)","4.7","Lebanese","2128 Rue Galt O, Sherbrooke, QC J1K","45.386783","-71.92561","QC"
1980,"Thai Express (Saint Fleurimont)","4.5","Thai","2015 12e Av N, Sherbrooke, QC J1E 4J5","45.433998","-71.8691387","QC"
1981,"Super Pita","4.7","Salads","651 Rue King Est, Sherbrooke, QC J1G 1C1","45.4082989","-71.8744379","QC"
1982,"Quesada Burritos and Tacos (Sherbrooke)","4.3","Mexican","3550 Rue Galt Ouest, Suite 600, Sherbrooke, QC J1K","45.3759841","-71.9521255","QC"
1983,"Café restaurant L","New","BBQ","196 Rue Wellington Nord  , Sherbrooke, QC J1H","45.4044376","-71.8920904","QC"
1984,"Au Sanglier Doré","New","Comfort food","1410 Rue King Ouest, Sherbrooke, QC J1J 2C2","45.3985284","-71.9111151","QC"
2085,"Dairy Queen (2650 Royale St)","4.7","American","2650 Royale St, Trois-Rivieres, QC G9A","46.3338477","-72.5500434","QC"
2086,"Manoir du spaghetti","4.6","Pasta","1147 Rue Hart, Trois-Rivières, QC G9A","46.343975","-72.5414136","QC"
2087,"Ma Belle Province Chez Édem","4.9","Burgers","1402 Rue Aubuchon, Trois-Rivières, QC G8Y 5L3","46.3546949","-72.5810587","QC"
2088,"La Belle Province","4.6","Burgers","5679 Boulevard Jean-Xxiii, Trois-Rivières, QC G8Z","46.3326947","-72.5922457","QC"
2089,"Mikes (des Forges)","4.4","Italian","3726 Boul Des Forges, Trois-Rivières, QC G8Y","46.3539449","-72.5816935","QC"
2090,"Capodimonte Pizza Artisanale","4.6","Burgers","7067 Boulevard Des Forges, Trois-Rivières, QC G8Y 1Y7","46.3710956","-72.6080749","QC"
2091,"Bar resto Café Cognac","4.7","Bar / Pub Food","736 Boul Des Récollets, Trois-Rivières, QC G8Z 3W2","46.3603304","-72.5708845","QC"
2092,"Restaurant La Belle Province","New","Burgers","2 Rue Des Ormeaux, Trois-Rivières, QC G8W","46.3765421","-72.5517965","QC"
2093,"Pizza Salvatoré (Rue Vachon) (4)","4.4","American","470 Rue Vachon, Trois-Rivières, QC G8T","46.3714355","-72.5556681","QC"
2094,"A&W (3650 Boulevard des Forges)","4.5","Fast food","3650 Boulevard Des Forges, Trois-Rivières, QC G8Y 5H5","46.3534533","-72.5810206","QC"
2095,"Harvey's (Trois Rivieres)","4.6","Burgers","3600 Boul Des Forges, Trois Rivieres, QC G8Y 5H5","46.3533168","-72.5808882","QC"
2096,"La Cage (Trois-Rivières)","4.5","Comfort food","4210 Boulevard Des Forges, Trois-Rivières, QC G8Y 1W3","46.3576951","-72.586958","QC"
2097,"Costco (3000 Boul. Des Récollets)","4.8","Grocery","3000 Boulevard Des Récollets, Trois-Rivieres, QC G9A 6J2","46.3303835","-72.5711214","QC"
2098,"Rôtisserie Fusée (Trois-Rivières Ouest)","4.6","Comfort food","4954 Rue Bellefeuille, Trois-Rivières, QC G9A","46.32464","-72.5722404","QC"
2099,"Scores (Blvd des Forges)","4.6","BBQ","4225 Boulevard Des Forges, Trois-Rivières, QC G8Y","46.3562107","-72.5891327","QC"
2100,"PFK (14 rue Fusey)","4.1","American","14 Rue Fusey, Cap Madeleine, QC G8T 2T1","46.3632155","-72.5296658","QC"
2101,"Subway (128, boul. Sainte-Madeleine)","4.3","American","128 Boul. Sainte-Madeleine, Cap-De-La-Madeleine, QC G8T","46.3648985","-72.5107122","QC"
2102,"Pacini (Trois-Rivières)","4.8","Italian","3480 Boulevard Des Forges, Trois-Rivières, QC G8Y 5H5","46.3529314","-72.5792774","QC"
2103,"ITACHO SUSHI À VOLONTÉ","4.7","Sushi","5325 Boulevard Des Forges, Trois-Rivières, QC G8Y","46.3628463","-72.5954065","QC"
2104,"Benny&Co. (Trois-Rivières)","4.4","Wings","4405 Boulevard Gene-H-Kruger, Trois-Rivieres, QC G9A 4N3","46.3245436","-72.5635345","QC"
2105,"Fromagerie Victoria (Trois-Rivières)","4.7","Comfort food","4575 Boulevard Des Récollets, Trois-Rivières, QC G9A","46.3262016","-72.5630405","QC"
2106,"Restaurant Rico","New","Colombian","3070 Boulevard Des Forges, Trois-Rivières, QC G8Z 1V5","46.3485338","-72.5700448","QC"
2107,"Restaurant Soleil d’Asie","4.3","Asian","4885 Boulevard Des Forges, Trois-Rivières, QC G8Y","46.3608644","-72.5927007","QC"
2108,"Kuto Comptoir à Tartare (Trois-Rivières)","4.6","Healthy","1336 Boulevard Des Récollets, Trois-Rivières, QC G8Z 3X2","46.3542424","-72.5775572","QC"
2109,"Thaizone (Barkoff)","4.6","Thai","315 Rue Barkoff, Trois-Rivieres, QC G8T","46.3725264","-72.5562891","QC"
2110,"Restaurant Éphèse","4.1","Turkish","3097 Boulevard Des Forges , Trois-Rivières, QC G8Z","46.3482132","-72.5703085","QC"
2111,"Marché Al-Farah","New","Mediterranean","3131 Boulevard Des Forges, Trois-Rivières, QC G8Z 1V4","46.3483271","-72.5704989","QC"
2112,"Chocolats Favoris (Trois-Rivières)","4.5","Desserts","3580 Boulevard Des Forges, Trois-Rivières, QC G8Y","46.3531802","-72.5807558","QC"
2113,"Pita Pit (Boulevard des Forges)","4.7","Healthy","3590 Boulevard Des Forges, Trois-Rivieres, QC G8Y","46.353309","-72.5808385","QC"
2114,"Le Pot Papilles et Cocktails","4.9","Bar food","326 Rue Des Forges, Trois-Rivières, QC G9A","46.3422156","-72.5425135","QC"
2115,"Café Frida","4.9","Vegan friendly","15 Rue Des Forges, Trois-Rivières, QC G9A6A8","46.3412844","-72.5390061","QC"
2116,"Thai Express (Cap-de-la-Madeleine)","4.5","Thai","505 Rue Vachon, Trois-Rivieres, QC G8T","46.37067","-72.5547993","QC"
2117,"Délices de Babi","4.7","African","1556 Rue Royale, Trois-Rivières, QC G9A 4K1","46.3418486","-72.5447339","QC"
2118,"Restaurant Soleil d’Asie (Trois-Rivière)","New","Asian","210 Rue Des Forges, Trois-Rivières, QC G9A","46.342155","-72.5413523","QC"
2119,"Sushiman (Centre les Rivières)","New","Sushi","4125 Boulevard Des Forges, K72, Trois-Rivieres, QC G8Y 1W1","46.355889","-72.588297","QC"
2120,"La Cantine","4.3","American","282 Rue Des Forges, Trois-Rivières, QC G9A 2G8","46.3421334","-72.5418679","QC"
2121,"Quesada Burritos and Tacos (Trois Rivieres)","4.7","Burritos","5725 Boulevard Des Forges, Trois-Rivieres, QC G8Y 5L5","46.3643743","-72.5981258","QC"
